"customer_id","first_name","amount"
260,"Christy","2.99"
260,"Christy","0.99"
260,"Christy","2.99"
260,"Christy","2.99"
260,"Christy","7.99"
260,"Christy","6.99"
261,"Deanna","1.99"
261,"Deanna","1.99"
261,"Deanna","2.99"
261,"Deanna","6.99"
261,"Deanna","4.99"
261,"Deanna","5.99"
261,"Deanna","2.99"
261,"Deanna","4.99"
261,"Deanna","4.99"
262,"Patsy","0.99"
262,"Patsy","0.99"
262,"Patsy","2.99"
262,"Patsy","5.99"
262,"Patsy","4.99"
262,"Patsy","3.99"
262,"Patsy","6.99"
262,"Patsy","3.99"
262,"Patsy","0.99"
262,"Patsy","4.99"
262,"Patsy","4.99"
262,"Patsy","3.99"
263,"Hilda","6.99"
263,"Hilda","2.99"
263,"Hilda","2.99"
263,"Hilda","0.99"
263,"Hilda","9.99"
263,"Hilda","5.99"
263,"Hilda","6.99"
263,"Hilda","3.99"
263,"Hilda","6.99"
263,"Hilda","4.99"
263,"Hilda","7.99"
264,"Gwendolyn","2.99"
264,"Gwendolyn","3.99"
264,"Gwendolyn","0.99"
264,"Gwendolyn","2.99"
264,"Gwendolyn","4.99"
264,"Gwendolyn","2.99"
264,"Gwendolyn","5.99"
264,"Gwendolyn","4.99"
265,"Jennie","3.99"
265,"Jennie","3.99"
265,"Jennie","1.99"
265,"Jennie","4.99"
265,"Jennie","8.99"
265,"Jennie","4.99"
265,"Jennie","6.99"
265,"Jennie","6.99"
265,"Jennie","2.99"
266,"Nora","4.99"
266,"Nora","5.99"
266,"Nora","5.99"
266,"Nora","4.99"
266,"Nora","0.99"
266,"Nora","0.99"
266,"Nora","4.99"
266,"Nora","0.99"
266,"Nora","6.99"
266,"Nora","4.99"
266,"Nora","8.99"
266,"Nora","6.99"
266,"Nora","1.99"
266,"Nora","2.99"
266,"Nora","0.99"
266,"Nora","2.99"
266,"Nora","4.99"
259,"Lena","1.99"
267,"Margie","2.99"
267,"Margie","4.99"
268,"Nina","4.99"
268,"Nina","4.99"
268,"Nina","7.99"
268,"Nina","2.99"
268,"Nina","2.99"
268,"Nina","6.99"
268,"Nina","3.99"
268,"Nina","1.99"
268,"Nina","2.99"
268,"Nina","7.99"
268,"Nina","3.99"
268,"Nina","1.99"
269,"Cassandra","9.99"
269,"Cassandra","0.99"
269,"Cassandra","6.99"
269,"Cassandra","2.99"
269,"Cassandra","5.99"
269,"Cassandra","4.99"
269,"Cassandra","4.99"
269,"Cassandra","6.99"
269,"Cassandra","2.99"
270,"Leah","3.99"
270,"Leah","9.99"
270,"Leah","0.99"
270,"Leah","4.99"
270,"Leah","2.99"
270,"Leah","3.99"
270,"Leah","3.99"
271,"Penny","1.99"
271,"Penny","2.99"
271,"Penny","1.99"
271,"Penny","2.99"
271,"Penny","2.99"
271,"Penny","3.99"
271,"Penny","0.99"
271,"Penny","4.99"
271,"Penny","7.99"
272,"Kay","3.99"
272,"Kay","2.99"
272,"Kay","7.99"
272,"Kay","2.99"
272,"Kay","7.99"
272,"Kay","10.99"
273,"Priscilla","2.99"
273,"Priscilla","5.99"
273,"Priscilla","7.99"
273,"Priscilla","7.99"
273,"Priscilla","2.99"
273,"Priscilla","8.99"
273,"Priscilla","1.99"
273,"Priscilla","2.99"
273,"Priscilla","5.99"
273,"Priscilla","2.99"
273,"Priscilla","4.99"
273,"Priscilla","5.99"
273,"Priscilla","0.99"
273,"Priscilla","3.99"
273,"Priscilla","0.99"
274,"Naomi","5.99"
274,"Naomi","2.99"
274,"Naomi","2.99"
274,"Naomi","3.99"
274,"Naomi","0.99"
274,"Naomi","5.99"
274,"Naomi","7.99"
274,"Naomi","4.99"
274,"Naomi","4.99"
274,"Naomi","4.99"
275,"Carole","0.99"
275,"Carole","0.99"
275,"Carole","9.99"
275,"Carole","5.99"
275,"Carole","0.99"
275,"Carole","2.99"
275,"Carole","4.99"
275,"Carole","2.99"
275,"Carole","2.99"
276,"Brandy","2.99"
276,"Brandy","0.99"
276,"Brandy","4.99"
276,"Brandy","4.99"
276,"Brandy","5.99"
276,"Brandy","2.99"
276,"Brandy","0.99"
276,"Brandy","1.99"
276,"Brandy","4.99"
276,"Brandy","8.99"
276,"Brandy","5.99"
277,"Olga","5.99"
277,"Olga","2.99"
277,"Olga","4.99"
277,"Olga","5.99"
277,"Olga","0.99"
277,"Olga","2.99"
277,"Olga","2.99"
277,"Olga","5.99"
277,"Olga","4.99"
277,"Olga","2.99"
277,"Olga","4.99"
277,"Olga","0.99"
278,"Billie","2.99"
278,"Billie","4.99"
278,"Billie","8.99"
278,"Billie","4.99"
278,"Billie","0.99"
278,"Billie","0.99"
278,"Billie","5.99"
278,"Billie","4.99"
278,"Billie","2.99"
279,"Dianne","4.99"
279,"Dianne","7.99"
279,"Dianne","2.99"
279,"Dianne","9.99"
279,"Dianne","0.99"
279,"Dianne","2.99"
279,"Dianne","3.99"
279,"Dianne","5.99"
279,"Dianne","2.99"
280,"Tracey","4.99"
280,"Tracey","0.99"
280,"Tracey","4.99"
280,"Tracey","0.99"
280,"Tracey","0.99"
280,"Tracey","0.99"
280,"Tracey","7.99"
280,"Tracey","6.99"
280,"Tracey","3.99"
280,"Tracey","0.99"
280,"Tracey","0.99"
281,"Leona","0.99"
281,"Leona","6.99"
281,"Leona","5.99"
281,"Leona","0.99"
281,"Leona","2.99"
281,"Leona","3.99"
281,"Leona","0.99"
281,"Leona","4.99"
282,"Jenny","2.99"
282,"Jenny","2.99"
282,"Jenny","2.99"
282,"Jenny","4.99"
282,"Jenny","0.99"
282,"Jenny","8.99"
282,"Jenny","6.99"
282,"Jenny","2.99"
282,"Jenny","3.99"
282,"Jenny","6.99"
282,"Jenny","4.99"
282,"Jenny","1.99"
282,"Jenny","0.99"
282,"Jenny","1.99"
282,"Jenny","9.99"
283,"Felicia","4.99"
283,"Felicia","6.99"
283,"Felicia","4.99"
283,"Felicia","0.99"
283,"Felicia","2.99"
283,"Felicia","1.99"
283,"Felicia","2.99"
283,"Felicia","0.99"
283,"Felicia","1.99"
283,"Felicia","0.99"
283,"Felicia","4.99"
283,"Felicia","0.99"
283,"Felicia","0.99"
283,"Felicia","4.99"
283,"Felicia","2.99"
283,"Felicia","2.99"
283,"Felicia","2.99"
284,"Sonia","0.99"
284,"Sonia","2.99"
284,"Sonia","7.99"
284,"Sonia","7.99"
284,"Sonia","6.99"
284,"Sonia","5.99"
284,"Sonia","2.99"
284,"Sonia","6.99"
284,"Sonia","4.99"
284,"Sonia","8.99"
284,"Sonia","2.99"
284,"Sonia","0.99"
285,"Miriam","6.99"
285,"Miriam","2.99"
285,"Miriam","9.99"
285,"Miriam","0.99"
285,"Miriam","3.99"
285,"Miriam","4.99"
285,"Miriam","4.99"
285,"Miriam","0.99"
285,"Miriam","6.99"
285,"Miriam","9.99"
285,"Miriam","9.99"
285,"Miriam","4.99"
285,"Miriam","0.99"
286,"Velma","4.99"
286,"Velma","3.99"
286,"Velma","6.99"
286,"Velma","9.99"
286,"Velma","4.99"
286,"Velma","2.99"
286,"Velma","4.99"
286,"Velma","2.99"
286,"Velma","2.99"
286,"Velma","2.99"
286,"Velma","0.99"
286,"Velma","2.99"
286,"Velma","6.99"
286,"Velma","0.99"
286,"Velma","6.99"
286,"Velma","3.99"
286,"Velma","5.99"
287,"Becky","4.99"
287,"Becky","1.99"
287,"Becky","3.99"
287,"Becky","0.99"
287,"Becky","3.99"
287,"Becky","2.99"
287,"Becky","2.99"
287,"Becky","2.99"
287,"Becky","6.99"
287,"Becky","1.99"
287,"Becky","6.99"
288,"Bobbie","3.99"
288,"Bobbie","2.99"
288,"Bobbie","0.99"
288,"Bobbie","2.99"
288,"Bobbie","3.99"
288,"Bobbie","0.99"
288,"Bobbie","2.99"
288,"Bobbie","2.99"
288,"Bobbie","0.99"
289,"Violet","2.99"
289,"Violet","0.99"
289,"Violet","4.99"
289,"Violet","8.99"
289,"Violet","4.99"
289,"Violet","0.99"
289,"Violet","3.99"
289,"Violet","7.99"
289,"Violet","4.99"
289,"Violet","4.99"
289,"Violet","0.99"
289,"Violet","2.99"
290,"Kristina","4.99"
290,"Kristina","0.99"
290,"Kristina","0.99"
290,"Kristina","2.99"
290,"Kristina","5.99"
290,"Kristina","2.99"
290,"Kristina","4.99"
290,"Kristina","4.99"
290,"Kristina","2.99"
290,"Kristina","1.99"
290,"Kristina","4.99"
290,"Kristina","7.99"
290,"Kristina","0.99"
290,"Kristina","3.99"
290,"Kristina","1.99"
291,"Toni","4.99"
291,"Toni","3.99"
291,"Toni","2.99"
291,"Toni","4.99"
291,"Toni","2.99"
291,"Toni","5.99"
291,"Toni","0.99"
291,"Toni","0.99"
291,"Toni","4.99"
291,"Toni","5.99"
291,"Toni","5.99"
291,"Toni","7.99"
292,"Misty","0.99"
292,"Misty","4.99"
292,"Misty","4.99"
292,"Misty","0.99"
292,"Misty","4.99"
292,"Misty","8.99"
292,"Misty","6.99"
292,"Misty","5.99"
292,"Misty","2.99"
292,"Misty","2.99"
292,"Misty","4.99"
292,"Misty","2.99"
292,"Misty","4.99"
292,"Misty","8.99"
292,"Misty","5.99"
292,"Misty","1.99"
293,"Mae","3.99"
293,"Mae","0.99"
293,"Mae","4.99"
293,"Mae","6.99"
293,"Mae","3.99"
293,"Mae","9.99"
293,"Mae","4.99"
293,"Mae","4.99"
293,"Mae","2.99"
293,"Mae","2.99"
294,"Shelly","4.99"
294,"Shelly","4.99"
294,"Shelly","7.99"
294,"Shelly","5.99"
294,"Shelly","6.99"
294,"Shelly","4.99"
294,"Shelly","4.99"
294,"Shelly","2.99"
294,"Shelly","2.99"
294,"Shelly","0.99"
294,"Shelly","0.99"
294,"Shelly","4.99"
295,"Daisy","1.99"
295,"Daisy","9.99"
295,"Daisy","1.99"
295,"Daisy","1.99"
295,"Daisy","2.99"
295,"Daisy","4.99"
295,"Daisy","2.99"
295,"Daisy","4.99"
295,"Daisy","2.99"
295,"Daisy","3.99"
295,"Daisy","0.99"
295,"Daisy","7.99"
295,"Daisy","9.99"
295,"Daisy","2.99"
295,"Daisy","7.99"
295,"Daisy","8.99"
295,"Daisy","4.99"
295,"Daisy","4.99"
295,"Daisy","0.99"
296,"Ramona","7.99"
296,"Ramona","2.99"
296,"Ramona","4.99"
296,"Ramona","0.99"
296,"Ramona","4.99"
296,"Ramona","4.99"
296,"Ramona","5.99"
296,"Ramona","6.99"
296,"Ramona","4.99"
296,"Ramona","0.99"
296,"Ramona","5.99"
296,"Ramona","2.99"
297,"Sherri","0.99"
297,"Sherri","2.99"
297,"Sherri","5.99"
297,"Sherri","8.99"
297,"Sherri","2.99"
297,"Sherri","6.99"
297,"Sherri","4.99"
297,"Sherri","2.99"
297,"Sherri","0.99"
297,"Sherri","0.99"
297,"Sherri","2.99"
297,"Sherri","5.99"
297,"Sherri","0.99"
298,"Erika","0.99"
298,"Erika","2.99"
298,"Erika","2.99"
298,"Erika","3.99"
298,"Erika","2.99"
298,"Erika","2.99"
298,"Erika","0.99"
298,"Erika","0.99"
298,"Erika","7.99"
298,"Erika","5.99"
299,"James","0.99"
299,"James","5.99"
299,"James","2.99"
299,"James","1.99"
299,"James","2.99"
299,"James","0.99"
299,"James","7.99"
299,"James","4.99"
299,"James","2.99"
299,"James","9.99"
299,"James","2.99"
299,"James","0.99"
300,"John","0.99"
300,"John","0.99"
300,"John","2.99"
300,"John","10.99"
300,"John","4.99"
300,"John","5.99"
300,"John","4.99"
300,"John","4.99"
300,"John","6.99"
300,"John","6.99"
300,"John","3.99"
300,"John","0.99"
300,"John","2.99"
300,"John","0.99"
301,"Robert","4.99"
301,"Robert","3.99"
301,"Robert","6.99"
301,"Robert","4.99"
301,"Robert","2.99"
301,"Robert","2.99"
301,"Robert","6.99"
301,"Robert","4.99"
301,"Robert","4.99"
301,"Robert","4.99"
302,"Michael","4.99"
302,"Michael","0.99"
302,"Michael","2.99"
302,"Michael","0.99"
302,"Michael","4.99"
302,"Michael","7.99"
302,"Michael","0.99"
302,"Michael","6.99"
302,"Michael","6.99"
302,"Michael","0.99"
302,"Michael","2.99"
302,"Michael","7.99"
302,"Michael","2.99"
302,"Michael","8.99"
302,"Michael","5.99"
303,"William","4.99"
303,"William","4.99"
303,"William","4.99"
303,"William","4.99"
303,"William","4.99"
303,"William","2.99"
303,"William","0.99"
303,"William","6.99"
303,"William","0.99"
303,"William","2.99"
304,"David","6.99"
304,"David","8.99"
304,"David","2.99"
304,"David","4.99"
304,"David","3.99"
304,"David","0.99"
304,"David","0.99"
304,"David","4.99"
304,"David","4.99"
304,"David","4.99"
304,"David","0.99"
304,"David","6.99"
305,"Richard","4.99"
305,"Richard","2.99"
305,"Richard","0.99"
305,"Richard","2.99"
305,"Richard","4.99"
305,"Richard","8.99"
305,"Richard","7.99"
305,"Richard","0.99"
305,"Richard","4.99"
305,"Richard","4.99"
306,"Charles","6.99"
306,"Charles","5.99"
306,"Charles","1.99"
306,"Charles","2.99"
306,"Charles","2.99"
306,"Charles","4.99"
306,"Charles","6.99"
306,"Charles","4.99"
306,"Charles","2.99"
306,"Charles","0.99"
306,"Charles","0.99"
306,"Charles","4.99"
306,"Charles","4.99"
306,"Charles","0.99"
306,"Charles","6.99"
307,"Joseph","6.99"
307,"Joseph","4.99"
307,"Joseph","2.99"
307,"Joseph","4.99"
307,"Joseph","3.99"
307,"Joseph","6.99"
307,"Joseph","0.99"
307,"Joseph","10.99"
307,"Joseph","2.99"
307,"Joseph","3.99"
307,"Joseph","0.99"
307,"Joseph","6.99"
307,"Joseph","4.99"
308,"Thomas","3.99"
308,"Thomas","8.99"
308,"Thomas","2.99"
308,"Thomas","0.99"
308,"Thomas","2.99"
308,"Thomas","7.99"
309,"Christopher","4.99"
309,"Christopher","7.99"
309,"Christopher","4.99"
309,"Christopher","4.99"
309,"Christopher","8.99"
309,"Christopher","4.99"
309,"Christopher","4.99"
309,"Christopher","5.99"
309,"Christopher","4.99"
309,"Christopher","5.99"
309,"Christopher","4.99"
309,"Christopher","2.99"
309,"Christopher","2.99"
309,"Christopher","2.99"
309,"Christopher","2.99"
309,"Christopher","0.99"
310,"Daniel","10.99"
310,"Daniel","0.99"
310,"Daniel","5.99"
310,"Daniel","0.99"
310,"Daniel","5.99"
310,"Daniel","5.99"
310,"Daniel","7.99"
310,"Daniel","2.99"
311,"Paul","3.99"
311,"Paul","5.99"
311,"Paul","4.99"
311,"Paul","6.99"
311,"Paul","2.99"
311,"Paul","6.99"
311,"Paul","8.99"
311,"Paul","4.99"
312,"Mark","2.99"
312,"Mark","1.99"
312,"Mark","3.99"
312,"Mark","5.99"
312,"Mark","2.99"
312,"Mark","2.99"
312,"Mark","4.99"
312,"Mark","6.99"
312,"Mark","4.99"
312,"Mark","6.99"
312,"Mark","3.99"
313,"Donald","2.99"
313,"Donald","5.99"
313,"Donald","2.99"
313,"Donald","0.99"
313,"Donald","4.99"
313,"Donald","3.99"
313,"Donald","2.99"
314,"George","0.99"
314,"George","2.99"
314,"George","0.99"
314,"George","0.99"
314,"George","4.99"
314,"George","0.99"
314,"George","5.99"
314,"George","2.99"
314,"George","3.99"
314,"George","4.99"
314,"George","2.99"
314,"George","6.99"
314,"George","3.99"
314,"George","0.99"
314,"George","6.99"
314,"George","4.99"
314,"George","3.99"
314,"George","6.99"
315,"Kenneth","2.99"
315,"Kenneth","4.99"
315,"Kenneth","6.99"
315,"Kenneth","4.99"
315,"Kenneth","4.99"
315,"Kenneth","5.99"
315,"Kenneth","6.99"
315,"Kenneth","9.99"
316,"Steven","2.99"
316,"Steven","3.99"
316,"Steven","7.99"
316,"Steven","5.99"
316,"Steven","4.99"
316,"Steven","2.99"
316,"Steven","2.99"
316,"Steven","4.99"
316,"Steven","1.99"
316,"Steven","4.99"
316,"Steven","4.99"
316,"Steven","6.99"
317,"Edward","0.99"
317,"Edward","8.99"
317,"Edward","0.99"
317,"Edward","0.99"
317,"Edward","7.99"
317,"Edward","2.99"
317,"Edward","2.99"
317,"Edward","2.99"
317,"Edward","4.99"
317,"Edward","2.99"
317,"Edward","4.99"
317,"Edward","8.99"
318,"Brian","4.99"
318,"Brian","2.99"
318,"Brian","8.99"
318,"Brian","0.99"
318,"Brian","0.99"
318,"Brian","5.99"
319,"Ronald","3.99"
319,"Ronald","2.99"
319,"Ronald","4.99"
319,"Ronald","8.99"
319,"Ronald","2.99"
319,"Ronald","2.99"
319,"Ronald","4.99"
319,"Ronald","4.99"
319,"Ronald","6.99"
319,"Ronald","2.99"
319,"Ronald","4.99"
319,"Ronald","0.99"
320,"Anthony","0.99"
320,"Anthony","4.99"
320,"Anthony","2.99"
320,"Anthony","4.99"
320,"Anthony","3.99"
320,"Anthony","4.99"
320,"Anthony","4.99"
320,"Anthony","4.99"
320,"Anthony","0.99"
320,"Anthony","4.99"
320,"Anthony","0.99"
321,"Kevin","5.99"
321,"Kevin","4.99"
321,"Kevin","4.99"
321,"Kevin","5.99"
321,"Kevin","2.99"
321,"Kevin","8.99"
321,"Kevin","2.99"
321,"Kevin","5.99"
321,"Kevin","6.99"
321,"Kevin","0.99"
322,"Jason","0.99"
322,"Jason","1.99"
322,"Jason","4.99"
322,"Jason","2.99"
322,"Jason","3.99"
322,"Jason","0.99"
322,"Jason","4.99"
322,"Jason","4.99"
322,"Jason","4.99"
322,"Jason","7.99"
322,"Jason","4.99"
322,"Jason","1.99"
323,"Matthew","6.99"
323,"Matthew","1.99"
323,"Matthew","4.99"
323,"Matthew","1.99"
323,"Matthew","3.99"
323,"Matthew","7.99"
323,"Matthew","2.99"
323,"Matthew","5.99"
323,"Matthew","1.99"
323,"Matthew","4.99"
323,"Matthew","0.99"
323,"Matthew","0.99"
323,"Matthew","2.99"
323,"Matthew","4.99"
323,"Matthew","4.99"
324,"Gary","4.99"
324,"Gary","0.99"
324,"Gary","4.99"
324,"Gary","2.99"
324,"Gary","0.99"
324,"Gary","2.99"
324,"Gary","4.99"
324,"Gary","3.99"
324,"Gary","7.99"
324,"Gary","6.99"
324,"Gary","3.99"
324,"Gary","4.99"
324,"Gary","2.99"
325,"Timothy","5.99"
325,"Timothy","2.99"
325,"Timothy","4.99"
325,"Timothy","4.99"
325,"Timothy","0.99"
325,"Timothy","9.99"
325,"Timothy","2.99"
325,"Timothy","0.99"
325,"Timothy","2.99"
325,"Timothy","4.99"
326,"Jose","0.99"
326,"Jose","7.99"
326,"Jose","5.99"
326,"Jose","2.99"
326,"Jose","2.99"
326,"Jose","4.99"
326,"Jose","5.99"
326,"Jose","4.99"
326,"Jose","2.99"
326,"Jose","0.99"
326,"Jose","0.99"
326,"Jose","4.99"
327,"Larry","4.99"
327,"Larry","0.99"
327,"Larry","2.99"
327,"Larry","1.99"
327,"Larry","1.99"
328,"Jeffrey","4.99"
328,"Jeffrey","1.99"
328,"Jeffrey","6.99"
328,"Jeffrey","4.99"
328,"Jeffrey","2.99"
328,"Jeffrey","2.99"
329,"Frank","2.99"
329,"Frank","4.99"
329,"Frank","4.99"
329,"Frank","1.99"
329,"Frank","2.99"
329,"Frank","4.99"
329,"Frank","7.99"
329,"Frank","6.99"
329,"Frank","0.99"
329,"Frank","4.99"
329,"Frank","0.99"
329,"Frank","0.99"
329,"Frank","6.99"
330,"Scott","4.99"
330,"Scott","2.99"
330,"Scott","2.99"
330,"Scott","1.99"
330,"Scott","2.99"
330,"Scott","5.99"
330,"Scott","0.99"
330,"Scott","2.99"
330,"Scott","2.99"
330,"Scott","2.99"
330,"Scott","4.99"
330,"Scott","4.99"
331,"Eric","4.99"
331,"Eric","4.99"
331,"Eric","8.99"
331,"Eric","4.99"
331,"Eric","5.99"
331,"Eric","10.99"
331,"Eric","2.99"
331,"Eric","1.99"
331,"Eric","5.99"
331,"Eric","0.99"
331,"Eric","4.99"
331,"Eric","5.99"
331,"Eric","6.99"
332,"Stephen","6.99"
332,"Stephen","6.99"
332,"Stephen","2.99"
332,"Stephen","1.99"
332,"Stephen","2.99"
332,"Stephen","0.99"
332,"Stephen","0.99"
332,"Stephen","7.99"
332,"Stephen","2.99"
332,"Stephen","8.99"
332,"Stephen","4.99"
332,"Stephen","8.99"
332,"Stephen","6.99"
332,"Stephen","1.99"
332,"Stephen","5.99"
332,"Stephen","0.99"
332,"Stephen","4.99"
333,"Andrew","0.99"
333,"Andrew","1.99"
333,"Andrew","4.99"
333,"Andrew","0.99"
333,"Andrew","4.99"
333,"Andrew","0.99"
333,"Andrew","6.99"
333,"Andrew","0.99"
333,"Andrew","4.99"
333,"Andrew","4.99"
333,"Andrew","10.99"
333,"Andrew","4.99"
333,"Andrew","2.99"
334,"Raymond","4.99"
334,"Raymond","6.99"
334,"Raymond","4.99"
334,"Raymond","0.99"
334,"Raymond","5.99"
334,"Raymond","4.99"
334,"Raymond","5.99"
334,"Raymond","4.99"
334,"Raymond","2.99"
334,"Raymond","7.99"
334,"Raymond","2.99"
334,"Raymond","3.99"
335,"Gregory","0.99"
335,"Gregory","0.99"
335,"Gregory","2.99"
335,"Gregory","4.99"
335,"Gregory","8.99"
335,"Gregory","4.99"
335,"Gregory","0.99"
335,"Gregory","2.99"
335,"Gregory","7.99"
335,"Gregory","0.99"
335,"Gregory","3.99"
335,"Gregory","2.99"
335,"Gregory","5.99"
335,"Gregory","4.99"
335,"Gregory","0.99"
336,"Joshua","5.99"
336,"Joshua","2.99"
336,"Joshua","2.99"
336,"Joshua","0.99"
336,"Joshua","4.99"
336,"Joshua","6.99"
336,"Joshua","4.99"
336,"Joshua","6.99"
336,"Joshua","4.99"
336,"Joshua","8.99"
336,"Joshua","0.99"
336,"Joshua","0.99"
337,"Jerry","5.99"
337,"Jerry","6.99"
337,"Jerry","4.99"
337,"Jerry","4.99"
337,"Jerry","2.99"
337,"Jerry","0.99"
337,"Jerry","7.99"
337,"Jerry","2.99"
337,"Jerry","4.99"
337,"Jerry","4.99"
337,"Jerry","8.99"
337,"Jerry","5.99"
338,"Dennis","0.99"
338,"Dennis","2.99"
338,"Dennis","5.99"
338,"Dennis","4.99"
338,"Dennis","4.99"
338,"Dennis","2.99"
338,"Dennis","4.99"
338,"Dennis","3.99"
338,"Dennis","0.99"
338,"Dennis","7.99"
339,"Walter","2.99"
339,"Walter","4.99"
339,"Walter","0.99"
339,"Walter","3.99"
339,"Walter","3.99"
339,"Walter","6.99"
339,"Walter","0.99"
339,"Walter","7.99"
339,"Walter","2.99"
339,"Walter","4.99"
339,"Walter","0.99"
339,"Walter","5.99"
339,"Walter","4.99"
340,"Patrick","2.99"
340,"Patrick","0.99"
340,"Patrick","4.99"
340,"Patrick","2.99"
340,"Patrick","4.99"
340,"Patrick","0.99"
340,"Patrick","4.99"
340,"Patrick","4.99"
340,"Patrick","2.99"
341,"Peter","4.99"
341,"Peter","2.99"
341,"Peter","4.99"
341,"Peter","0.99"
341,"Peter","2.99"
341,"Peter","2.99"
341,"Peter","9.99"
342,"Harold","0.99"
342,"Harold","4.99"
342,"Harold","8.99"
342,"Harold","2.99"
342,"Harold","7.99"
342,"Harold","0.99"
342,"Harold","2.99"
342,"Harold","2.99"
342,"Harold","0.99"
342,"Harold","5.99"
342,"Harold","0.99"
342,"Harold","4.99"
343,"Douglas","5.99"
343,"Douglas","7.99"
343,"Douglas","4.99"
343,"Douglas","3.99"
343,"Douglas","6.99"
343,"Douglas","5.99"
343,"Douglas","9.99"
343,"Douglas","5.99"
343,"Douglas","2.99"
344,"Henry","5.99"
344,"Henry","3.99"
344,"Henry","5.99"
344,"Henry","4.99"
344,"Henry","2.99"
344,"Henry","4.99"
345,"Carl","2.99"
345,"Carl","2.99"
345,"Carl","4.99"
345,"Carl","3.99"
345,"Carl","7.99"
345,"Carl","6.99"
345,"Carl","2.99"
345,"Carl","8.99"
345,"Carl","4.99"
345,"Carl","2.99"
345,"Carl","8.99"
346,"Arthur","4.99"
346,"Arthur","8.99"
346,"Arthur","4.99"
346,"Arthur","4.99"
346,"Arthur","4.99"
346,"Arthur","2.99"
346,"Arthur","8.99"
346,"Arthur","6.99"
346,"Arthur","5.99"
346,"Arthur","6.99"
346,"Arthur","0.99"
346,"Arthur","8.99"
346,"Arthur","4.99"
346,"Arthur","4.99"
346,"Arthur","2.99"
347,"Ryan","0.99"
347,"Ryan","4.99"
347,"Ryan","5.99"
347,"Ryan","6.99"
347,"Ryan","0.99"
347,"Ryan","2.99"
347,"Ryan","1.99"
347,"Ryan","0.99"
347,"Ryan","4.99"
347,"Ryan","4.99"
347,"Ryan","4.99"
347,"Ryan","4.99"
347,"Ryan","2.99"
347,"Ryan","4.99"
347,"Ryan","4.99"
347,"Ryan","3.99"
347,"Ryan","2.99"
348,"Roger","4.99"
348,"Roger","4.99"
348,"Roger","9.99"
348,"Roger","0.99"
348,"Roger","0.99"
348,"Roger","8.99"
348,"Roger","4.99"
348,"Roger","0.99"
348,"Roger","2.99"
348,"Roger","2.99"
348,"Roger","6.99"
348,"Roger","4.99"
348,"Roger","2.99"
348,"Roger","4.99"
348,"Roger","4.99"
348,"Roger","2.99"
349,"Joe","3.99"
349,"Joe","2.99"
349,"Joe","5.99"
349,"Joe","0.99"
349,"Joe","4.99"
349,"Joe","4.99"
349,"Joe","4.99"
349,"Joe","2.99"
349,"Joe","4.99"
349,"Joe","1.99"
349,"Joe","5.99"
349,"Joe","0.99"
350,"Juan","0.99"
350,"Juan","5.99"
350,"Juan","2.99"
350,"Juan","0.99"
350,"Juan","2.99"
350,"Juan","1.99"
350,"Juan","3.99"
350,"Juan","4.99"
351,"Jack","2.99"
351,"Jack","0.99"
351,"Jack","1.99"
351,"Jack","5.99"
351,"Jack","0.99"
351,"Jack","3.99"
351,"Jack","3.99"
351,"Jack","4.99"
351,"Jack","5.99"
351,"Jack","4.99"
351,"Jack","4.99"
351,"Jack","7.99"
351,"Jack","0.99"
352,"Albert","4.99"
352,"Albert","5.99"
352,"Albert","2.99"
352,"Albert","7.99"
352,"Albert","6.99"
352,"Albert","4.99"
352,"Albert","5.99"
352,"Albert","2.99"
352,"Albert","0.99"
353,"Jonathan","5.99"
353,"Jonathan","1.99"
353,"Jonathan","3.99"
353,"Jonathan","3.99"
353,"Jonathan","2.99"
354,"Justin","2.99"
354,"Justin","0.99"
354,"Justin","5.99"
354,"Justin","2.99"
354,"Justin","4.99"
354,"Justin","4.99"
354,"Justin","3.99"
354,"Justin","0.99"
354,"Justin","4.99"
354,"Justin","0.99"
354,"Justin","5.99"
354,"Justin","0.99"
354,"Justin","2.99"
354,"Justin","0.99"
354,"Justin","4.99"
354,"Justin","8.99"
354,"Justin","4.99"
354,"Justin","0.99"
354,"Justin","2.99"
355,"Terry","5.99"
355,"Terry","6.99"
355,"Terry","4.99"
355,"Terry","5.99"
355,"Terry","0.99"
355,"Terry","6.99"
355,"Terry","2.99"
355,"Terry","4.99"
355,"Terry","4.99"
355,"Terry","5.99"
355,"Terry","1.99"
356,"Gerald","6.99"
356,"Gerald","4.99"
356,"Gerald","0.99"
356,"Gerald","4.99"
356,"Gerald","0.99"
356,"Gerald","2.99"
356,"Gerald","1.99"
356,"Gerald","0.99"
356,"Gerald","3.99"
356,"Gerald","5.99"
356,"Gerald","4.99"
356,"Gerald","3.99"
356,"Gerald","6.99"
357,"Keith","3.99"
357,"Keith","0.99"
357,"Keith","0.99"
357,"Keith","8.99"
357,"Keith","4.99"
357,"Keith","2.99"
357,"Keith","0.99"
357,"Keith","2.99"
357,"Keith","5.99"
357,"Keith","2.99"
357,"Keith","2.99"
357,"Keith","3.99"
358,"Samuel","2.99"
358,"Samuel","2.99"
358,"Samuel","5.99"
358,"Samuel","2.99"
358,"Samuel","2.99"
358,"Samuel","0.99"
358,"Samuel","0.99"
358,"Samuel","2.99"
359,"Willie","7.99"
359,"Willie","9.99"
359,"Willie","2.99"
359,"Willie","0.99"
359,"Willie","0.99"
